,ID,COMPANY,PROVINCE,geometry,index_right,Latitude,Longitude
9436,12320388,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.11860423004823 56.89565763040267),0,56.89565763040267,-122.11860423004823
9437,12320389,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.7658691574327 56.27680844763769),0,56.27680844763769,-121.7658691574327
9439,12320391,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.02889269828056 56.22676431279618),0,56.22676431279618,-122.02889269828056
9441,12320393,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.23332222056713 56.39709886194667),0,56.39709886194667,-122.23332222056713
9456,12320408,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.1612919513783 56.55746284738711),0,56.55746284738711,-122.1612919513783
9457,12320409,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.11251118469185 56.43976149545629),0,56.43976149545629,-122.11251118469185
9458,12320410,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.82162897085398 56.03378353392665),0,56.03378353392665,-120.82162897085398
9459,12320411,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.82168657919964 56.03372972912363),0,56.03372972912363,-120.82168657919964
9460,12320412,Cardinal Energy Ltd.,BRITISH COLUMBIA,POINT (-120.05043806807743 56.07174829628008),0,56.07174829628008,-120.05043806807743
9461,12320413,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.8217457424766 56.03367684937533),0,56.03367684937533,-120.8217457424766
9462,12320414,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.82164728739662 56.03404337572617),0,56.03404337572617,-120.82164728739662
9464,12320416,Enercapita Energy Ltd.,BRITISH COLUMBIA,POINT (-120.22282567601113 56.588774126261576),0,56.588774126261576,-120.22282567601113
9470,12320422,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.31185575577852 56.96299535602036),0,56.96299535602036,-122.31185575577852
9472,12320424,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.45488368327624 55.787933734015084),0,55.787933734015084,-120.45488368327624
9473,12320425,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.43630277610106 56.968238273774624),0,56.968238273774624,-121.43630277610106
9476,12320428,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.10771480541617 56.64516553770455),0,56.64516553770455,-122.10771480541617
9477,12320429,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.5386971811223 55.78490741558506),0,55.78490741558506,-120.5386971811223
9481,12320433,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.10254915896239 56.00809470284319),0,56.00809470284319,-121.10254915896239
9482,12320434,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.10255394974814 56.00806242420778),0,56.00806242420778,-121.10255394974814
9483,12320435,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.10255713762172 56.00803012136348),0,56.00803012136348,-121.10255713762172
9484,12320436,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.1025619723647 56.007996944478194),0,56.007996944478194,-121.1025619723647
9485,12320437,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.10256676312811 56.00796466584334),0,56.00796466584334,-121.10256676312811
9486,12320438,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.10256999495464 56.00793146474957),0,56.00793146474957,-121.10256999495464
9487,12320439,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.10257478570354 56.007899186115054),0,56.007899186115054,-121.10257478570354
9488,12320440,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.10257962041563 56.00786600923057),0,56.00786600923057,-121.10257962041563
9489,12320441,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.20728068644503 55.87997965944732),0,55.87997965944732,-120.20728068644503
9490,12320442,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.20728077880622 55.87984482525202),0,55.87984482525202,-120.20728077880622
9491,12320443,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.04637624721829 56.35952545063666),0,56.35952545063666,-122.04637624721829
9492,12320444,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.56299933897262 55.34241124293515),0,55.34241124293515,-120.56299933897262
9493,12320445,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.43930122333292 57.047012532258556),0,57.047012532258556,-121.43930122333292
9495,12320447,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.43933867876409 57.0461187797456),0,57.0461187797456,-121.43933867876409
9497,12320449,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.81203176457902 57.294303792281106),0,57.294303792281106,-122.81203176457902
9498,12320450,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.33948741569392 57.026700035174784),0,57.026700035174784,-122.33948741569392
9500,12320452,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833166470366 56.02405171822294),0,56.02405171822294,-120.60833166470366
9501,12320453,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833159799319 56.02418642666082),0,56.02418642666082,-120.60833159799319
9502,12320454,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833153250536 56.02432112617065),0,56.02432112617065,-120.60833153250536
9503,12320455,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833146579395 56.024455834620795),0,56.024455834620795,-120.60833146579395
9504,12320456,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833140030525 56.02459053414293),0,56.02459053414293,-120.60833140030525
9505,12320457,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833133519586 56.024725242673426),0,56.024725242673426,-120.60833133519586
9506,12320458,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833126970626 56.02485994220781),0,56.02485994220781,-120.60833126970626
9507,12320459,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60833120299304 56.02499465068245),0,56.02499465068245,-120.60833120299304
9508,12320460,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.09329567283844 55.596435225769106),0,55.596435225769106,-120.09329567283844
9509,12320461,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.09325299155357 55.59632543759172),0,55.59632543759172,-120.09325299155357
9510,12320462,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.09325464160268 55.596329952972404),0,55.596329952972404,-120.09325464160268
9511,12320463,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.69193677403098 56.05371380814323),0,56.05371380814323,-120.69193677403098
9512,12320464,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.66644031137548 55.91451490160796),0,55.91451490160796,-120.66644031137548
9513,12320465,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.66614766460424 55.91441487392646),0,55.91441487392646,-120.66614766460424
9515,12320467,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.66598129863583 55.91488230588744),0,55.91488230588744,-120.66598129863583
9516,12320468,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.03475063654578 56.68897780404184),0,56.68897780404184,-122.03475063654578
9517,12320469,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.03472051955272 56.6890063207436),0,56.6890063207436,-122.03472051955272
9518,12320470,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.0346904008829 56.68903483738874),0,56.68903483738874,-122.0346904008829
9519,12320471,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.56609572477353 56.62200820265765),0,56.62200820265765,-121.56609572477353
9520,12320472,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.21185063245818 56.42236485895969),0,56.42236485895969,-122.21185063245818
9521,12320473,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.65657980998662 56.96891279589935),0,56.96891279589935,-121.65657980998662
9523,12320475,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.82139061462605 56.033996817655016),0,56.033996817655016,-120.82139061462605
9524,12320476,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.82144977709667 56.03394393797426),0,56.03394393797426,-120.82144977709667
9525,12320477,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.82150899117717 56.033890161966106),0,56.033890161966106,-120.82150899117717
9527,12320479,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.55899534586588 56.020409587542346),0,56.020409587542346,-120.55899534586588
9528,12320480,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.55899583200382 56.02027477777773),0,56.02027477777773,-120.55899583200382
9529,12320481,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.71631352711259 55.9221551569604),0,55.9221551569604,-120.71631352711259
9530,12320482,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.93426146051644 56.090580447954046),0,56.090580447954046,-120.93426146051644
9531,12320483,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.56306012268928 55.6583341917221),0,55.6583341917221,-120.56306012268928
9532,12320484,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.563060077402 55.658289905643684),0,55.658289905643684,-120.563060077402
9537,12320489,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.00232913651563 56.841882574384506),0,56.841882574384506,-122.00232913651563
9539,12320491,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.71631339002617 55.92206661666873),0,55.92206661666873,-120.71631339002617
9540,12320492,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.7163134579715 55.922110891281676),0,55.922110891281676,-120.7163134579715
9541,12320493,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.20888382758329 55.56470294475728),0,55.56470294475728,-120.20888382758329
9542,12320494,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.39932783416556 55.945670580547784),0,55.945670580547784,-120.39932783416556
9543,12320495,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.39942398358134 55.94566991487207),0,55.94566991487207,-120.39942398358134
9544,12320496,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.39952007484717 55.9456701462455),0,55.9456701462455,-120.39952007484717
9545,12320497,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.3473486804856 55.989004196943924),0,55.989004196943924,-120.3473486804856
9546,12320498,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.21626985256682 55.557279464547484),0,55.557279464547484,-120.21626985256682
9547,12320499,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.21626987643978 55.557144623518916),0,55.557144623518916,-120.21626987643978
9548,12320500,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.20689650454432 56.722298811038286),0,56.722298811038286,-122.20689650454432
9550,12320502,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.33455790594803 57.18029979626741),0,57.18029979626741,-122.33455790594803
9557,12320509,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.15555502136479 55.55775336066082),0,55.55775336066082,-120.15555502136479
9558,12320510,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.1553980083577 55.5577533095859),0,55.5577533095859,-120.1553980083577
9561,12320513,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.07382397790616 55.57445197869994),0,55.57445197869994,-120.07382397790616
9562,12320514,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.0736668997302 55.57445182299358),0,55.57445182299358,-120.0736668997302
9564,12320516,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.58166774912696 55.897026120906766),0,55.897026120906766,-120.58166774912696
9566,12320518,STRATHCONA RESOURCES LTD.,BRITISH COLUMBIA,POINT (-120.73335258831307 56.4258181959756),0,56.4258181959756,-120.73335258831307
9567,12320519,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.96768292964005 55.78953023493864),0,55.78953023493864,-120.96768292964005
9571,12320523,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.33836301841069 55.96041362899131),0,55.96041362899131,-120.33836301841069
9573,12320525,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.31758282533133 56.99709371703557),0,56.99709371703557,-122.31758282533133
9575,12320527,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.112521266906 55.88109485240456),0,55.88109485240456,-120.112521266906
9576,12320528,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.14467988049833 55.84780576638163),0,55.84780576638163,-120.14467988049833
9577,12320529,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.01618349435942 56.24140037894863),0,56.24140037894863,-122.01618349435942
9579,12320531,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.82867906921818 57.5077479720139),0,57.5077479720139,-121.82867906921818
9580,12320532,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.2443521833744 56.964933176158375),0,56.964933176158375,-122.2443521833744
9585,12320537,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.00927413636477 57.23907345947941),0,57.23907345947941,-121.00927413636477
9587,12320539,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.14308678225038 55.29450167290953),0,55.29450167290953,-120.14308678225038
9589,12320541,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.16565434265281 56.4437096134387),0,56.4437096134387,-121.16565434265281
9590,12320542,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.79151927212416 56.05727760809576),0,56.05727760809576,-120.79151927212416
9602,12320554,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.31877436940202 57.03196425087872),0,57.03196425087872,-122.31877436940202
9603,12320555,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.05592978065285 55.60500846809527),0,55.60500846809527,-120.05592978065285
9606,12320558,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.25808185040971 56.95110923917581),0,56.95110923917581,-122.25808185040971
9607,12320559,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.2538339469817 56.944673978897846),0,56.944673978897846,-122.2538339469817
9609,12320561,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.24491347797876 56.95466441629924),0,56.95466441629924,-122.24491347797876
9610,12320562,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.58128693555796 57.05525506684743),0,57.05525506684743,-122.58128693555796
9614,12320566,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.4505423530933 55.9879061266564),0,55.9879061266564,-120.4505423530933
9617,12320569,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.60529428942243 56.89782025889635),0,56.89782025889635,-120.60529428942243
9618,12320570,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.4480286648483 57.17422113446269),0,57.17422113446269,-122.4480286648483
9619,12320571,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.2102207427595 57.272856232885374),0,57.272856232885374,-120.2102207427595
9620,12320572,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.32141926262005 57.36102124509297),0,57.36102124509297,-121.32141926262005
9621,12320573,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.57742416738911 57.06469543807773),0,57.06469543807773,-122.57742416738911
9622,12320574,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.91898135076849 55.84635958681523),0,55.84635958681523,-120.91898135076849
9623,12320575,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-121.9183825675592 56.811506384628814),0,56.811506384628814,-121.9183825675592
9624,12320576,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.58689869966224 57.058233758852595),0,57.058233758852595,-122.58689869966224
9630,12320582,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.56295093266387 55.65876610829867),0,55.65876610829867,-120.56295093266387
9631,12320583,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.56302925551392 55.658766083067945),0,55.658766083067945,-120.56302925551392
9646,12320598,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.17656452784566 56.783968602913596),0,56.783968602913596,-122.17656452784566
9647,12320599,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.91920113077617 56.00237943212288),0,56.00237943212288,-120.91920113077617
9648,12320600,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.66571613156917 55.9153266704015),0,55.9153266704015,-120.66571613156917
9651,12320603,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.866546692803 56.07367385635443),0,56.07367385635443,-120.866546692803
9652,12320604,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.86624319929751 56.07361198945024),0,56.07361198945024,-120.86624319929751
9653,12320605,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.86594291894703 56.07355017806914),0,56.07355017806914,-120.86594291894703
9655,12320607,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.32261163653715 55.71658706940099),0,55.71658706940099,-120.32261163653715
9656,12320608,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.32248418894754 55.71658788467427),0,55.71658788467427,-120.32248418894754
9657,12320609,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.01378018103824 56.891869722131126),0,56.891869722131126,-122.01378018103824
9670,12320622,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.54754572713647 56.644339755026266),0,56.644339755026266,-121.54754572713647
9671,12320623,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.46506307863193 57.00029248960462),0,57.00029248960462,-121.46506307863193
9672,12320624,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.46502241448908 57.00127990585057),0,57.00127990585057,-121.46502241448908
9673,12320625,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.58688691915492 55.528068742093346),0,55.528068742093346,-120.58688691915492
9675,12320627,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.19075516497001 55.94235338640758),0,55.94235338640758,-120.19075516497001
9677,12320629,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.93140744736328 56.08016380665752),0,56.08016380665752,-120.93140744736328
9680,12320632,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.6077674023647 55.62033656761205),0,55.62033656761205,-120.6077674023647
9681,12320633,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.9334981922789 56.09084223524033),0,56.09084223524033,-120.9334981922789
9682,12320634,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.93348843897002 56.09090936642864),0,56.09090936642864,-120.93348843897002
9683,12320635,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.01821856759997 56.813904043739896),0,56.813904043739896,-122.01821856759997
9684,12320636,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.11879475376246 57.092041364719506),0,57.092041364719506,-122.11879475376246
9688,12320640,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.52716687364122 57.1788564754911),0,57.1788564754911,-122.52716687364122
9689,12320641,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.00221644635829 56.84181740927593),0,56.84181740927593,-122.00221644635829
9690,12320642,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.01833479849616 56.81384045156793),0,56.81384045156793,-122.01833479849616
9691,12320643,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.2582488470114 55.2365915656982),0,55.2365915656982,-120.2582488470114
9692,12320644,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.93276669957962 57.041117499738554),0,57.041117499738554,-121.93276669957962
9693,12320645,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.6419177980686 57.139605748542756),0,57.139605748542756,-121.6419177980686
9696,12320648,Orphan Fund,BRITISH COLUMBIA,POINT (-121.19398976240554 56.80719078231231),0,56.80719078231231,-121.19398976240554
9699,12320651,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.76218668549278 55.86112305792597),0,55.86112305792597,-120.76218668549278
9707,12320659,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.56593560822556 55.48350961544916),0,55.48350961544916,-120.56593560822556
9709,12320661,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.21759282250915 56.73041447552598),0,56.73041447552598,-122.21759282250915
9717,12320669,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.43286617094942 57.1553871557649),0,57.1553871557649,-122.43286617094942
9720,12320672,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.46479521720411 57.17081005383333),0,57.17081005383333,-120.46479521720411
9725,12320677,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.69624445281737 57.089566090801334),0,57.089566090801334,-121.69624445281737
9726,12320678,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.07939177406504 56.23760178300566),0,56.23760178300566,-122.07939177406504
9728,12320680,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.14451922939335 55.847599776542594),0,55.847599776542594,-120.14451922939335
9729,12320681,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.04339810015492 56.30582341895518),0,56.30582341895518,-122.04339810015492
9731,12320683,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.17390921159753 55.79656456269613),0,55.79656456269613,-120.17390921159753
9733,12320685,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.17414570573413 55.796383923281695),0,55.796383923281695,-120.17414570573413
9734,12320686,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.1736742443474 55.7967461345102),0,55.7967461345102,-120.1736742443474
9735,12320687,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75581893001994 55.844399577594416),0,55.844399577594416,-120.75581893001994
9736,12320688,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7558202073411 55.84443285618066),0,55.84443285618066,-120.7558202073411
9737,12320689,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75581994048991 55.84446520632043),0,55.84446520632043,-120.75581994048991
9738,12320690,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75581962187236 55.84449845542871),0,55.84449845542871,-120.75581962187236
9739,12320691,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.52303503917616 55.80811571562802),0,55.80811571562802,-120.52303503917616
9740,12320692,Erikson National Energy Inc.,BRITISH COLUMBIA,POINT (-120.74040579306275 56.21500035654774),0,56.21500035654774,-120.74040579306275
9741,12320693,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.19751594620656 55.90195006168807),0,55.90195006168807,-120.19751594620656
9744,12320696,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-121.96914645393973 56.828889429743874),0,56.828889429743874,-121.96914645393973
9746,12320698,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.5867327098802 55.88285924330085),0,55.88285924330085,-120.5867327098802
9747,12320699,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.2911449955361 55.67385965934778),0,55.67385965934778,-120.2911449955361
9748,12320700,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.29129670821077 55.67384157896922),0,55.67384157896922,-120.29129670821077
9749,12320701,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.53845701557962 55.66369104634364),0,55.66369104634364,-120.53845701557962
9750,12320702,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.53845695495305 55.66373532277421),0,55.66373532277421,-120.53845695495305
9751,12320703,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.53845690874346 55.66377959893343),0,55.66377959893343,-120.53845690874346
9752,12320704,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.53845684823942 55.6638238744716),0,55.6638238744716,-120.53845684823942
9753,12320705,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.53845678614695 55.66386814994112),0,55.66386814994112,-120.53845678614695
9754,12320706,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.04622864223843 56.35956222245874),0,56.35956222245874,-122.04622864223843
9755,12320707,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.04608103388315 56.35959905684254),0,56.35959905684254,-122.04608103388315
9756,12320708,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.04593342686874 56.359635891106905),0,56.359635891106905,-122.04593342686874
9757,12320709,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.25246012253993 57.046197023364215),0,57.046197023364215,-121.25246012253993
9758,12320710,Cardinal Energy Ltd.,BRITISH COLUMBIA,POINT (-120.12252766559344 56.07936977318705),0,56.07936977318705,-120.12252766559344
9759,12320711,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.03525993073279 56.288339148666886),0,56.288339148666886,-120.03525993073279
9760,12320712,Enercapita Energy Ltd.,BRITISH COLUMBIA,POINT (-120.0146383194308 56.43723935850001),0,56.43723935850001,-120.0146383194308
9761,12320713,Enercapita Energy Ltd.,BRITISH COLUMBIA,POINT (-120.01071985588695 56.46631735918275),0,56.46631735918275,-120.01071985588695
9763,12320715,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.13906203136415 56.31125348170072),0,56.31125348170072,-120.13906203136415
9764,12320716,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.01973470275107 56.32197644318479),0,56.32197644318479,-120.01973470275107
9765,12320717,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.93708372156902 56.78108126850997),0,56.78108126850997,-121.93708372156902
9766,12320718,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.45147327626368 55.98634274280197),0,55.98634274280197,-120.45147327626368
9767,12320719,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.99457910828843 56.214442035179104),0,56.214442035179104,-121.99457910828843
9768,12320720,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.9944789143029 56.214512203629056),0,56.214512203629056,-121.9944789143029
9771,12320723,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.99558902533994 56.21374310799658),0,56.21374310799658,-121.99558902533994
9772,12320724,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.22091578876957 55.68758913201329),0,55.68758913201329,-120.22091578876957
9773,12320725,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.53781937781713 56.59008624557586),0,56.59008624557586,-121.53781937781713
9774,12320726,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75517897157133 55.84361315837995),0,55.84361315837995,-120.75517897157133
9775,12320727,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75517865254139 55.8436464065853),0,55.8436464065853,-120.75517865254139
9776,12320728,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75517838505341 55.843678757610235),0,55.843678757610235,-120.75517838505341
9777,12320729,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.755178065904 55.84371200670968),0,55.84371200670968,-120.755178065904
9778,12320730,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75517779681925 55.843744357668875),0,55.843744357668875,-120.75517779681925
9786,12320738,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.13615041694095 55.56523989907505),0,55.56523989907505,-120.13615041694095
